datapath_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nanosec,byte_count_per_nanosec,label
3,14.247.59.179,0,10.0.0.3,0,1,0,8,5,0,1,162,0,0,1.8969555035128806e-07,1
3,14.37.157.183,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,14.87.125.92,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,140.113.226.116,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,140.127.228.176,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,140.13.144.7,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,140.14.239.100,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,140.150.51.0,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,140.244.207.245,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,140.9.187.36,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,140.9.7.148,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,140.99.215.85,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,142.12.161.136,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,142.197.209.29,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,142.205.127.205,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,142.80.197.136,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,145.136.162.136,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,146.67.159.62,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,148.213.51.227,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,148.66.17.86,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,149.137.144.187,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,149.4.76.126,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,15.10.195.159,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,15.161.92.83,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,150.13.98.167,0,10.0.0.3,0,1,0,8,5,0,1,162,0,0,1.8969555035128806e-07,1
3,150.177.18.10,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,152.162.41.255,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,153.161.214.254,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,153.244.197.54,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,155.11.56.121,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,155.136.239.140,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,155.152.71.136,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,155.222.156.253,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,155.37.2.31,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,155.85.144.221,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,156.191.201.137,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,156.227.255.57,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,157.206.49.233,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,157.239.183.92,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,158.165.142.137,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,158.7.90.246,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,159.117.64.203,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,159.49.63.4,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,159.93.176.238,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,16.119.197.169,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,161.109.213.111,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,161.120.51.45,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,161.236.224.120,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,161.3.162.129,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,161.34.10.80,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,161.9.175.150,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,162.227.18.87,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,162.252.169.170,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,163.0.126.150,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,163.149.37.235,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,163.223.148.176,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,163.74.84.254,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,164.155.170.115,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,164.86.132.197,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,164.92.126.197,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,165.14.213.87,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,165.196.165.253,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,165.205.6.134,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,165.75.140.66,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,166.126.254.247,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,166.216.245.87,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,167.108.156.13,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,167.129.13.121,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,167.206.205.192,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,167.209.159.216,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,167.83.89.208,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,168.16.16.127,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,168.213.9.138,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,168.228.155.17,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,169.144.62.100,0,10.0.0.3,0,1,0,8,5,0,1,162,0,0,1.9732034104750305e-07,1
3,169.15.9.140,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,169.150.124.39,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,169.157.219.167,0,10.0.0.3,0,1,0,8,6,0,1,162,0,0,1.0318471337579617e-06,1
3,169.159.197.155,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,169.205.148.16,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,169.206.193.253,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,169.224.2.115,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,169.230.167.148,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,169.41.90.1,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,17.11.207.49,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,17.111.136.153,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,17.29.40.99,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,170.11.103.89,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,170.214.85.78,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,170.85.192.136,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,174.142.69.9,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,174.146.185.202,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,175.100.78.114,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,175.140.89.132,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,175.163.197.45,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,175.166.174.239,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,175.185.121.37,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,175.205.202.168,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,175.76.179.202,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,176.14.83.86,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,176.213.49.87,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,176.226.195.18,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,176.244.235.21,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,176.254.34.148,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,176.7.129.37,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,176.90.9.11,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,176.99.161.157,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,179.239.170.77,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,18.117.90.202,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,18.142.119.230,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,185.21.90.71,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,187.29.206.144,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,187.69.113.85,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,189.119.155.15,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,191.121.244.15,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,191.62.32.98,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,191.89.161.153,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,191.92.227.190,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,192.130.228.192,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,192.190.22.9,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,192.228.82.51,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,192.75.28.198,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,193.137.78.93,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,193.14.10.116,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,193.155.16.116,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,193.196.9.225,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,193.41.140.54,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,194.232.239.253,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,194.235.221.111,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,195.132.190.233,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,195.34.167.87,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,196.216.238.209,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
